date,gics_sector,avg_daily_return,cumulative_return
2025-07-01,Energy,0.0058104743136107029,-0.019529376645722303
2025-07-01,Financials,0.010092428161425766,0.13980016108543061
2025-07-01,Health Care,0.018679193685303751,0.069315742494536634
2025-07-01,Industrials,0.015289396880699354,0.1260957308104339
2025-07-01,Information Technology,0.0029106758888850239,0.16394464488913044
2025-07-01,Materials,0.024780133097711869,0.068467870824714366
2025-07-01,Real Estate,0.00941098862598299,0.021500692492140771
2025-07-01,Utilities,0.0026375706986966627,0.080363717908236237
2025-07-02,,0.015320265788424482,0.15377439982333208
2025-07-02,Communication Services,-0.0028278586393322121,0.12778670375332146
2025-07-02,Consumer Discretionary,0.0060868749945072811,0.13698868864074523
2025-07-02,Consumer Staples,0.006241514982656785,0.0714419440741659
2025-07-02,Energy,0.0061640108493684889,-0.013365365796353813
2025-07-02,Financials,0.00086783429790304571,0.14066799538333366
2025-07-02,Health Care,-0.0031013349824982358,0.0662144075120384
2025-07-02,Industrials,0.0044950603667378228,0.13059079117717173
2025-07-02,Information Technology,0.0117142295018533,0.17565887439098374
2025-07-02,Materials,0.012281428646281511,0.080749299470995878
2025-07-02,Real Estate,0.004944711805811278,0.026445404297952047
2025-07-02,Utilities,-0.0054259929691628222,0.074937724939073413
2025-07-03,,0.023919524276483941,0.17769392409981602
2025-07-03,Communication Services,0.0029838587709137819,0.13077056252423525
2025-07-03,Consumer Discretionary,0.0023055459742361145,0.13929423461498133
2025-07-03,Consumer Staples,-0.0056121734024605578,0.065829770671705354
2025-07-03,Energy,-0.0014862968225987513,-0.014851662618952564
2025-07-03,Financials,0.00524013666352368,0.14590813204685735
2025-07-03,Health Care,-0.00094474542728380673,0.0652696620847546
2025-07-03,Industrials,0.0038935996545747158,0.13448439083174643
2025-07-03,Information Technology,0.0074713422098738524,0.18313021660085757
2025-07-03,Materials,-0.0011725298158352638,0.079576769655160626
2025-07-03,Real Estate,0.001718198745424318,0.028163603043376367
2025-07-03,Utilities,0.0062245223900303332,0.081162247329103737
2025-07-07,,-0.0010728100558099738,0.17662111404400604
2025-07-07,Communication Services,-0.010473785124117767,0.12029677740011747
2025-07-07,Consumer Discretionary,0.000361385168294319,0.13965561978327565
2025-07-07,Consumer Staples,-0.0051825839592181729,0.060647186712487179
2025-07-07,Energy,-0.0057174655657941239,-0.020569128184746689
2025-07-07,Financials,-0.0062268193885937229,0.13968131265826361
2025-07-07,Health Care,-0.0085277477656635989,0.056741914319090994
2025-07-07,Industrials,-0.0056047872023586845,0.12887960362938775
2025-07-07,Information Technology,-0.0070315291588900685,0.17609868744196752
2025-07-07,Materials,-0.0044051313934300252,0.0751716382617306
2025-07-07,Real Estate,-0.0089242580811181877,0.019239344962258178
2025-07-07,Utilities,-5.1669322819060508e-05,0.081110578006284684
2025-07-08,,-0.0057730379204482523,0.17084807612355779
2025-07-08,Communication Services,-0.0009471568659769387,0.11934962053414053
2025-07-08,Consumer Discretionary,-0.0018169861927398165,0.13783863359053583
2025-07-08,Consumer Staples,0.0002889933390642305,0.060936180051551408
2025-07-08,Energy,0.025085365638418962,0.0045162374536722727
2025-07-08,Financials,-0.0043763979117688711,0.13530491474649475
2025-07-08,Health Care,0.0068326067874153731,0.063574521106506368
2025-07-08,Industrials,0.00093634687996110367,0.12981595050934885
2025-07-08,Information Technology,0.0013438079742138314,0.17744249541618135
2025-07-08,Materials,0.0095329000586829547,0.084704538320413553
2025-07-08,Real Estate,0.0063134008696352556,0.025552745831893434
2025-07-08,Utilities,-0.0012630613414466012,0.079847516664838081
2025-07-09,,-0.001193041552216596,0.16965503457134121
2025-07-09,Communication Services,-0.00091743288084092009,0.11843218765329962
2025-07-09,Consumer Discretionary,0.0029090998790947285,0.14074773346963057
2025-07-09,Consumer Staples,-0.0073669729072472281,0.05356920714430418
2025-07-09,Energy,-0.0050894578133942247,-0.00057322035972195171
2025-07-09,Financials,-0.0019047955176183739,0.13340011922887637
2025-07-09,Health Care,-0.00040483740412028608,0.063169683702386084
2025-07-09,Industrials,0.0013673795633516958,0.13118333007270055
2025-07-09,Information Technology,3.1776066290252545e-05,0.17747427148247158
2025-07-09,Materials,0.0041218383032693819,0.088826376623682937
2025-07-09,Real Estate,-0.0019663434467333753,0.023586402385160059
2025-07-09,Utilities,0.0050915176440964856,0.084939034308934569
2025-07-10,,-0.0060117528260613543,0.16364328174527984
2025-07-10,Communication Services,0.002775399621885334,0.12120758727518495
2025-07-10,Consumer Discretionary,0.0071363149284126388,0.1478840483980432
2025-07-10,Consumer Staples,0.010203744641373913,0.063772951785678086
2025-07-10,Energy,0.0098197322030176871,0.009246511843295736
2025-07-10,Financials,0.0080502914923179132,0.1414504107211943
2025-07-10,Health Care,0.0079116108170250582,0.071081294519411142
2025-07-10,Industrials,0.0059106160011045111,0.13709394607380507
2025-07-10,Information Technology,-0.0083307983620201087,0.16914347312045147
2025-07-10,Materials,0.003044519849598287,0.091870896473281213
2025-07-10,Real Estate,0.006991374194589132,0.030577776579749191
2025-07-10,Utilities,0.013110212823546189,0.098049247132480755
2025-07-11,,-0.00035015321892454664,0.1632931285263553
2025-07-11,Communication Services,-0.0053888547962005588,0.11581873247898439
2025-07-11,Consumer Discretionary,-0.0030274660903690776,0.14485658230767412
2025-07-11,Consumer Staples,0.0020303546369864465,0.065803306422664534
2025-07-11,Energy,0.00836479534020416,0.017611307183499895
2025-07-11,Financials,-0.0039947056381831082,0.13745570508301119
2025-07-11,Health Care,-0.0065713373841233607,0.064509957135287774
2025-07-11,Industrials,-0.00031040959370716041,0.13678353648009792
2025-07-11,Information Technology,-0.0046351480897580156,0.16450832503069346
2025-07-11,Materials,0.0032656850465579076,0.095136581519839128
2025-07-11,Real Estate,0.0072395263985143357,0.037817302978263523
2025-07-11,Utilities,0.0049282044844326323,0.10297745161691339
2025-07-14,,0.0041620800472893984,0.16745520857364471
2025-07-14,Communication Services,0.010532936863314619,0.126351669342299
2025-07-14,Consumer Discretionary,0.003849804146270923,0.14870638645394504
2025-07-14,Consumer Staples,-0.003319562537956791,0.062483743884707746
2025-07-14,Energy,-0.004547381647924946,0.01306392553557495
2025-07-14,Financials,0.0077528298552849619,0.14520853493829614
2025-07-14,Health Care,2.8309115462782615e-05,0.064538266250750556
2025-07-14,Industrials,0.00420794505260695,0.14099148153270485
2025-07-14,Information Technology,0.0037912550307157718,0.16829958006140924
2025-07-14,Materials,-0.0026052635485956321,0.09253131797124349
2025-07-14,Real Estate,0.0051300246647528625,0.042947327643016391
2025-07-14,Utilities,0.003746212558420703,0.10672366417533409
2025-07-15,,-0.0061026531441210853,0.16135255542952362
2025-07-15,Communication Services,-0.013170513830920768,0.11318115551137824
2025-07-15,Consumer Discretionary,-0.0192678423381538,0.12943854411579125
2025-07-15,Consumer Staples,-0.011637073955280746,0.050846669929427
2025-07-15,Energy,-0.021598057689859403,-0.0085341321542844531
2025-07-15,Financials,-0.015719983192405581,0.12948855174589058
2025-07-15,Health Care,-0.020346477770828094,0.044191788479922466
2025-07-15,Industrials,-0.014125878244165004,0.12686560328853985
2025-07-15,Information Technology,-0.0090293415337231713,0.15927023852768607
2025-07-15,Materials,-0.023572419129891067,0.068958898841352423
2025-07-15,Real Estate,-0.01473652505574277,0.028210802587273619
2025-07-15,Utilities,-0.0068399601421278164,0.099883704033206275
2025-07-16,,0.00041995436856593488,0.16177250979808955
2025-07-16,Communication Services,0.0019009511888590227,0.11508210670023726
2025-07-16,Consumer Discretionary,-0.00022687093179671813,0.12921167318399454
2025-07-16,Consumer Staples,0.00570561925133435,0.056552289180761349
2025-07-16,Energy,-0.010615723301560501,-0.019149855455844956
2025-07-16,Financials,0.0038160044763358237,0.13330455622222639
2025-07-16,Health Care,0.0015508478209702774,0.045742636300892744
2025-07-16,Industrials,0.00030955109660143381,0.12717515438514129
2025-07-16,Information Technology,0.001106454964068449,0.16037669349175451
2025-07-16,Materials,0.001052125281715222,0.070011024123067644
2025-07-16,Real Estate,0.0054833126160915568,0.033694115203365176
2025-07-16,Utilities,0.0028451392729016887,0.10272884330610796
2025-07-17,,0.010524212934999787,0.17229672273308932
2025-07-17,Communication Services,0.0050714487344989826,0.12015355543473624
2025-07-17,Consumer Discretionary,0.0069732970387066037,0.13618497022270112
2025-07-17,Consumer Staples,0.0080549381406724175,0.064607227321433772
2025-07-17,Energy,0.013588296799164751,-0.0055615586566802036
2025-07-17,Financials,0.014040668995499762,0.14734522521772614
2025-07-17,Health Care,0.0012564659467468526,0.0469991022476396
2025-07-17,Industrials,0.0090270132189798138,0.1362021676041211
2025-07-17,Information Technology,0.0096198587418243053,0.16999655223357882
2025-07-17,Materials,0.010191741978916303,0.080202766101983958
2025-07-17,Real Estate,0.00036746024324330062,0.034061575446608476
2025-07-17,Utilities,0.0063647853418832235,0.10909362864799119
2025-07-18,,-0.014832848728092551,0.15746387400499678
2025-07-18,Communication Services,-0.0068070445297425571,0.11334651090499369
2025-07-18,Consumer Discretionary,-0.0027029128230706225,0.13348205739963051
2025-07-18,Consumer Staples,-0.0041709328617375915,0.060436294459696178
2025-07-18,Energy,-0.0086297034202824346,-0.014191262076962637
2025-07-18,Financials,-0.00090079055572800664,0.14644443466199814
2025-07-18,Health Care,-0.015769250159530034,0.031229852088109564
2025-07-18,Industrials,-0.007020992928729642,0.12918117467539147
2025-07-18,Information Technology,-0.0013018118653685576,0.16869474036821028
2025-07-18,Materials,-0.000713695301573545,0.079489070800410414
2025-07-18,Real Estate,-0.00018778686232753165,0.033873788584280945
2025-07-18,Utilities,0.011508051424815906,0.1206016800728071
2025-07-21,,-0.0020173612495693527,0.15544651275542742
2025-07-21,Communication Services,0.00096357266746202022,0.1143100835724557
2025-07-21,Consumer Discretionary,-0.0033066424612525707,0.13017541493837795
2025-07-21,Consumer Staples,-0.0052615958893007866,0.055174698570395392
2025-07-21,Energy,-0.02011513539869152,-0.034306397475654157
2025-07-21,Financials,-0.0087110521528375034,0.13773338250916065
2025-07-21,Health Care,-0.0084537661751784669,0.022776085912931097
2025-07-21,Industrials,-0.0099826341042360683,0.11919854057115539
2025-07-21,Information Technology,-0.0014523798403678434,0.16724236052784242
2025-07-21,Materials,-0.004459174656527216,0.0750298961438832
2025-07-21,Real Estate,-0.0036945168343694322,0.030179271749911512
2025-07-21,Utilities,0.0023697148719440857,0.12297139494475118
2025-07-22,,-0.014988627088412022,0.14045788566701542
2025-07-22,Communication Services,0.0035132934286578816,0.11782337700111359
2025-07-22,Consumer Discretionary,0.014117586859375477,0.14429300179775342
2025-07-22,Consumer Staples,0.021857828913036743,0.077032527483432131
2025-07-22,Energy,0.0063251833658671958,-0.027981214109786962
2025-07-22,Financials,0.0064574872643474012,0.14419086977350803
2025-07-22,Health Care,0.019762264710508529,0.042538350623439629
2025-07-22,Industrials,0.0099681168736296538,0.12916665744478506
2025-07-22,Information Technology,-0.0022816108257353294,0.16496074970210708
2025-07-22,Materials,0.019301462401281336,0.094331358545164529
2025-07-22,Real Estate,0.016895654719076527,0.047074926468988039
2025-07-22,Utilities,0.01096045840880003,0.13393185335355121
2025-07-23,,0.0174110302755175,0.15786891594253291
2025-07-23,Communication Services,0.009436243398440694,0.1272596203995543
2025-07-23,Consumer Discretionary,0.0023499106815905477,0.14664291247934397
2025-07-23,Consumer Staples,0.001828893498205527,0.078861420981637662
2025-07-23,Energy,0.0099244772220838471,-0.018056736887703116
2025-07-23,Financials,0.0026873414202348753,0.14687821119374292
2025-07-23,Health Care,0.0063200062453202281,0.048858356868759854
2025-07-23,Industrials,0.00579447691831899,0.13496113436310403
2025-07-23,Information Technology,0.0044937602553712609,0.16945450995747835
2025-07-23,Materials,-0.00053575384835114869,0.093795604696813376
2025-07-23,Real Estate,5.8944296604591375e-05,0.047133870765592632
2025-07-23,Utilities,-0.010223261766264327,0.12370859158728688
2025-07-24,,-0.00035696002672729607,0.15751195591580561
2025-07-24,Communication Services,-0.0044481361772851441,0.12281148422226913
2025-07-24,Consumer Discretionary,-0.010514126278475557,0.13612878620086841
2025-07-24,Consumer Staples,-0.0063695499511503178,0.072491871030487348
2025-07-24,Energy,0.0098324994420279661,-0.0082242374456751484
2025-07-24,Financials,-0.00085589633068246143,0.14602231486306047
2025-07-24,Health Care,-0.004120135825415672,0.044738221043344184
2025-07-24,Industrials,-0.00089199510426186328,0.13406913925884217
2025-07-24,Information Technology,-0.0014914205803878908,0.16796308937709045
2025-07-24,Materials,-0.0036758694507028856,0.0901197352461105
2025-07-24,Real Estate,-0.0030007590516741419,0.044133111713918489
2025-07-24,Utilities,-0.0014900393630313832,0.1222185522242555
2025-07-25,,0.012820163978579024,0.17033211989438463
2025-07-25,Communication Services,-0.004131740628514023,0.11867974359375512
2025-07-25,Consumer Discretionary,0.0018475848019373605,0.13797637100280577
2025-07-25,Consumer Staples,0.00056977603873619072,0.073061647069223537
2025-07-25,Energy,-0.0059036178683399242,-0.014127855314015073
2025-07-25,Financials,0.0053716815002622167,0.15139399636332268
2025-07-25,Health Care,0.002766961314294348,0.04750518235763853
2025-07-25,Industrials,0.0046263197595086238,0.13869545901835079
2025-07-25,Information Technology,0.0045627413810629732,0.17252583075815345
2025-07-25,Materials,0.0097731617499154811,0.099892896996025979
2025-07-25,Real Estate,-0.001657001323795305,0.042476110390123181
2025-07-25,Utilities,0.0022239120312634686,0.12444246425551897
2025-07-28,,0.014406585238044341,0.184738705132429
2025-07-28,Communication Services,-0.0041671359969565475,0.11451260759679857
2025-07-28,Consumer Discretionary,-0.001973863090404366,0.1360025079124014
2025-07-28,Consumer Staples,-0.0061426063965078657,0.066919040672715674
2025-07-28,Energy,0.0056862041046404979,-0.0084416512093745746
2025-07-28,Financials,-0.0075498068113225344,0.14384418955200015
2025-07-28,Health Care,-0.0063606087532154156,0.041144573604423113
2025-07-28,Industrials,-0.0052198650522233938,0.1334755939661274
2025-07-28,Information Technology,0.0027978788365393098,0.17532370959469273
2025-07-28,Materials,-0.010195842953721394,0.089697054042304575
2025-07-28,Real Estate,-0.01427842219545343,0.028197688194669755
2025-07-28,Utilities,-0.011749319979636111,0.11269314427588285
2025-07-29,,-0.0048948921162459275,0.17984381301618305
2025-07-29,Communication Services,-0.013636164766300416,0.10087644283049815
2025-07-29,Consumer Discretionary,-0.00598082034616464,0.13002168756623675
2025-07-29,Consumer Staples,0.0056303481209816295,0.0725493887936973
2025-07-29,Energy,0.00837969244813984,-6.1958761234734568e-05
2025-07-29,Financials,-0.0082912289663142416,0.13555296058568589
2025-07-29,Health Care,0.0036201219469270546,0.044764695551350167
2025-07-29,Industrials,-0.010316536708484708,0.1231590572576427
2025-07-29,Information Technology,-0.0056348552328691444,0.1696888543618236
2025-07-29,Materials,-0.0050813080274677378,0.084615746014836846
2025-07-29,Real Estate,0.01213583604678287,0.040333524241452624
2025-07-29,Utilities,0.0088353695901928677,0.12152851386607573
2025-07-30,,0.016606515194046163,0.1964503282102292
2025-07-30,Communication Services,0.001500203109497522,0.10237664593999568
2025-07-30,Consumer Discretionary,-0.0091482403601927421,0.12087344720604402
2025-07-30,Consumer Staples,-0.0099860323996925852,0.062563356394004718
2025-07-30,Energy,-0.005973647231348125,-0.00603560599258286
2025-07-30,Financials,-0.0079225372443277164,0.12763042334135818
2025-07-30,Health Care,-0.0040320608473904422,0.040732634703959728
2025-07-30,Industrials,-0.0085809988551262886,0.11457805840251641
2025-07-30,Information Technology,-0.002603880713880079,0.16708497364794353
2025-07-30,Materials,-0.016536396570930246,0.0680793494439066
2025-07-30,Real Estate,-0.01560018657892048,0.024733337662532145
2025-07-30,Utilities,0.0016211283268287629,0.12314964219290449
2025-07-31,,-0.0090093421942206691,0.18744098601600853
2025-07-31,Communication Services,-0.005146489050239152,0.097230156889756517
2025-07-31,Consumer Discretionary,-0.0075082830287211072,0.11336516417732291
2025-07-31,Consumer Staples,-0.0034056108899537655,0.059157745504050945
2025-07-31,Energy,0.0027128542867275573,-0.0033227517058553022
2025-07-31,Financials,-0.0027741199131358224,0.12485630342822236
2025-07-31,Health Care,-0.023173916956573226,0.0175587177473865
2025-07-31,Industrials,0.0029419680809392402,0.11752002648345565
2025-07-31,Information Technology,-0.013365168693794395,0.15371980495414914
2025-07-31,Materials,-0.0033240629799048895,0.064755286464001707
2025-07-31,Real Estate,-0.013870903245453352,0.010862434417078791
2025-07-31,Utilities,0.010796656985343418,0.13394629917824791
2025-08-01,,-0.001513522695774653,0.18592746332023388
2025-08-01,Communication Services,-0.0030443405160614449,0.09418581637369508
2025-08-01,Consumer Discretionary,-0.00056167232448579212,0.11280349185283713
2025-08-01,Consumer Staples,-0.0026901516219051264,0.056467593882145818
2025-08-01,Energy,-0.014873810733449518,-0.018196562439304821
2025-08-01,Financials,-0.0054161191565614171,0.11944018427166095
2025-08-01,Health Care,0.0023636145963738006,0.019922332343760302
2025-08-01,Industrials,-0.0033917905287617406,0.1141282359546939
2025-08-01,Information Technology,-0.00627835443244557,0.14744145052170357
2025-08-01,Materials,-0.0063305421381462945,0.058424744325855413
2025-08-01,Real Estate,-0.014090485874886207,-0.0032280514578074157
2025-08-01,Utilities,0.0025290000394954863,0.1364752992177434
2025-08-04,,-0.0010261685779787829,0.18490129474225511
2025-08-04,Communication Services,0.00813792634420586,0.10232374271790094
2025-08-04,Consumer Discretionary,0.012265533803915563,0.12506902565675268
2025-08-04,Consumer Staples,0.0066893533880392417,0.06315694727018506
2025-08-04,Energy,0.0037244970327266536,-0.014472065406578166
2025-08-04,Financials,0.010043810199139943,0.12948399447080089
2025-08-04,Health Care,0.010580025686217633,0.030502358029977934
2025-08-04,Industrials,0.005201393020533145,0.11932962897522705
2025-08-04,Information Technology,0.0067106423261458232,0.15415209284784939
2025-08-04,Materials,0.0043547308128893169,0.062779475138744725
2025-08-04,Real Estate,0.0057824016602711454,0.0025543502024637297
2025-08-04,Utilities,0.014809943115521237,0.15128524233326462
2025-08-05,,-0.01051652869313258,0.17438476604912254
2025-08-05,Communication Services,-0.011615735382166486,0.090708007335734447
2025-08-05,Consumer Discretionary,-0.0035614345968646459,0.12150759105988804
2025-08-05,Consumer Staples,0.0027541590354969868,0.065911106305682046
2025-08-05,Energy,-0.0014408271568998234,-0.015912892563477991
2025-08-05,Financials,-0.0065058208468034232,0.12297817362399746
2025-08-05,Health Care,-0.0039086968130752388,0.026593661216902695
2025-08-05,Industrials,0.0026376510291770609,0.12196728000440411
2025-08-05,Information Technology,-0.016059921634718342,0.13809217121313103
2025-08-05,Materials,0.00034523225837802016,0.063124707397122753
2025-08-05,Real Estate,0.0040503372096769305,0.0066046874121406607
2025-08-05,Utilities,-0.010774281341390224,0.14051096099187441
2025-08-06,,0.0048210750397688377,0.17920584108889137
2025-08-06,Communication Services,-0.008960564980633183,0.081747442355101271
2025-08-06,Consumer Discretionary,0.004330116230509053,0.12583770729039709
2025-08-06,Consumer Staples,0.0056447630709184921,0.071555869376600537
2025-08-06,Energy,-0.01943475404485984,-0.035347646608337828
2025-08-06,Financials,0.0011667790876404018,0.12414495271163786
2025-08-06,Health Care,-0.012634733315598798,0.013958927901303899
2025-08-06,Industrials,-0.00056481704758131986,0.12140246295682279
2025-08-06,Information Technology,0.00374344594266829,0.14183561715579932
2025-08-06,Materials,-0.017123120438268347,0.0460015869588544
2025-08-06,Real Estate,-0.011813807522239116,-0.0052091201100984549
2025-08-06,Utilities,-0.009465686165622619,0.13104527482625178
2025-08-07,,0.0014622916646499003,0.18066813275354127
2025-08-07,Communication Services,-0.01068355594873288,0.07106388640636839
2025-08-07,Consumer Discretionary,-0.009626808952191715,0.11621089833820537
2025-08-07,Consumer Staples,0.0057084141934809172,0.077264283570081457
2025-08-07,Energy,-0.016206076210427387,-0.051553722818765219
2025-08-07,Financials,-0.014126353769912699,0.11001859894172517
2025-08-07,Health Care,-0.001619448162265899,0.012339479739038
2025-08-07,Industrials,-0.0087460636508597724,0.11265639930596302
2025-08-07,Information Technology,-0.014015950316933454,0.12781966683886586
2025-08-07,Materials,-0.0017061421748591492,0.044295444783995254
2025-08-07,Real Estate,-0.0016237460875686385,-0.0068328661976670936
2025-08-07,Utilities,0.0097198415839898928,0.14076511641024167
2025-08-08,,0.0023303084156297755,0.18299844116917105
2025-08-08,Communication Services,-0.0073986305279509015,0.063665255878417482
2025-08-08,Consumer Discretionary,-0.0039783908843590461,0.11223250745384633
2025-08-08,Consumer Staples,-0.0012483469651616472,0.076015936604919815
2025-08-08,Energy,-0.001003211732819007,-0.052556934551584222
2025-08-08,Financials,0.0015057861563841743,0.11152438509810934
2025-08-08,Health Care,0.010646313689680081,0.022985793428718083
2025-08-08,Industrials,-0.0026917719313516004,0.10996462737461142
2025-08-08,Information Technology,0.0013437529026320751,0.12916341974149795
2025-08-08,Materials,0.00046274447649448386,0.044758189260489738
2025-08-08,Real Estate,-0.010349087538709114,-0.017181953736376206
2025-08-08,Utilities,-0.0066753527897442473,0.13408976362049743
2025-08-11,,-0.0046741456055953414,0.17832429556357571
2025-08-11,Communication Services,0.0031128075225245323,0.066778063400942014
2025-08-11,Consumer Discretionary,-0.0021479888736819094,0.11008451858016442
2025-08-11,Consumer Staples,-0.006998750102016141,0.069017186502903671
2025-08-11,Energy,-0.011114519649220375,-0.0636714542008046
2025-08-11,Financials,-0.0037651206289645131,0.10775926446914483
2025-08-11,Health Care,-0.002630970219877805,0.020354823208840276
2025-08-11,Industrials,-0.0037109254815535357,0.10625370189305788
2025-08-11,Information Technology,-0.0095782918242722816,0.11958512791722567
2025-08-11,Materials,-0.0053443967305476956,0.039413792529942045
2025-08-11,Real Estate,-0.0055674332524773777,-0.022749386988853586
2025-08-11,Utilities,-0.0046396999632193807,0.12945006365727804
2025-08-12,,0.014363553317462306,0.19268784888103802
2025-08-12,Communication Services,0.017092666435238414,0.083870729836180435
2025-08-12,Consumer Discretionary,0.012675272517411644,0.12275979109757607
2025-08-12,Consumer Staples,0.0025557490771857521,0.071572935580089425
2025-08-12,Energy,0.0031662368233447086,-0.06050521737745989
2025-08-12,Financials,0.0062631297950508985,0.11402239426419572
2025-08-12,Health Care,0.01284954178911797,0.033204364997958244
2025-08-12,Industrials,0.011181629303246225,0.11743533119630412
2025-08-12,Information Technology,0.01628494413787426,0.13587007205509993
2025-08-12,Materials,0.011507347595507818,0.050921140125449862
2025-08-12,Real Estate,0.0037132268625789723,-0.019036160126274612
2025-08-12,Utilities,0.00262928983992018,0.13207935349719824
2025-08-13,,-0.025423880938202695,0.16726396794283532
2025-08-13,Communication Services,0.029399479648708614,0.11327020948488904
2025-08-13,Consumer Discretionary,0.017714005414378415,0.14047379651195449
2025-08-13,Consumer Staples,0.0099080936859139053,0.081481029266003327
2025-08-13,Energy,0.011454598730289273,-0.04905061864717062
2025-08-13,Financials,0.0043239203526303557,0.11834631461682608
2025-08-13,Health Care,0.01370728905691899,0.046911654054877239
2025-08-13,Industrials,0.0093625708554840644,0.12679790205178817
2025-08-13,Information Technology,0.0041530071774469124,0.14002307923254684
2025-08-13,Materials,0.017293983367657154,0.068215123493107016
2025-08-13,Real Estate,0.0084641779773163422,-0.01057198214895827
2025-08-13,Utilities,0.0033521029418503287,0.13543145643904855
2025-08-14,,-0.0062776095000631653,0.16098635844277215
2025-08-14,Communication Services,0.0013533624239352657,0.11462357190882431
2025-08-14,Consumer Discretionary,0.002131390398974448,0.14260518691092894
2025-08-14,Consumer Staples,-0.0064555628934689392,0.075025466372534391
2025-08-14,Energy,0.0051091837789168058,-0.043941434868253811
2025-08-14,Financials,0.0043728064804764094,0.12271912109730249
2025-08-14,Health Care,0.0040009809536535991,0.050912635008530834
2025-08-14,Industrials,-0.0040809420389360069,0.12271696001285216
2025-08-14,Information Technology,0.0019423917232692031,0.14196547095581605
2025-08-14,Materials,-0.00225902049295973,0.065956103000147287
2025-08-14,Real Estate,-0.00020813376231326492,-0.010780115911271535
2025-08-14,Utilities,-0.004130640586642375,0.13130081585240619
2025-08-15,,0.0047289422902371623,0.1657153007330093
2025-08-15,Communication Services,-0.00475894651062607,0.10986462539819825
2025-08-15,Consumer Discretionary,-0.00523105635919907,0.13737413055172987
2025-08-15,Consumer Staples,-0.0019221467287900528,0.073103319643744336
2025-08-15,Energy,-0.0039530658520795818,-0.04789450072033339
2025-08-15,Financials,-0.013283336017107013,0.10943578508019547
2025-08-15,Health Care,0.00018430134703018236,0.051096936355561014
2025-08-15,Industrials,-0.0073567619849998957,0.11536019802785227
2025-08-15,Information Technology,-0.0036460901879191258,0.1383193807678969
2025-08-15,Materials,-0.0075063611009359831,0.0584497418992113
2025-08-15,Real Estate,0.00411431523561446,-0.0066658006756570758
2025-08-15,Utilities,-0.0064396787349421539,0.12486113711746404
2025-08-18,,0.0098000701355705749,0.17551537086857988
2025-08-18,Communication Services,-0.0011360453054671379,0.10872858009273111
2025-08-18,Consumer Discretionary,0.0023399053504995068,0.13971403590222936
2025-08-18,Consumer Staples,-0.0052086446023762263,0.0678946750413681
2025-08-18,Energy,-0.00114187577138495,-0.049036376491718346
2025-08-18,Financials,0.0023156869868627685,0.11175147206705824
2025-08-18,Health Care,-0.0048462546914205549,0.04625068166414046
2025-08-18,Industrials,0.0033783907182852869,0.11873858874613756
2025-08-18,Information Technology,0.00710491289321035,0.14542429366110726
2025-08-18,Materials,-0.0043381232318172834,0.054111618667394015
2025-08-18,Real Estate,-0.00925493520441533,-0.015920735880072406
2025-08-18,Utilities,-0.0069736827650936604,0.11788745435237037
2025-08-19,,-0.010339615859252645,0.16517575500932724
2025-08-19,Communication Services,-0.0020470929779517841,0.10668148711477932
2025-08-19,Consumer Discretionary,0.0030206342920504649,0.14273467019427982
2025-08-19,Consumer Staples,0.0052698222565414378,0.073164497297909553
2025-08-19,Energy,0.0044629763474406644,-0.044573400144277679
2025-08-19,Financials,0.001153073786105409,0.11290454585316366
2025-08-19,Health Care,0.010103548422398636,0.0563542300865391
2025-08-19,Industrials,0.0052573378554853839,0.12399592660162294
2025-08-19,Information Technology,-0.0095639232783826817,0.13586037038272458
2025-08-19,Materials,0.0032990335196159694,0.057410652187009983
2025-08-19,Real Estate,0.013934018808056304,-0.001986717072016103
2025-08-19,Utilities,0.011218885344755864,0.12910633969712623
2025-08-20,,0.0063971094351582677,0.1715728644444855
2025-08-20,Communication Services,0.000681765569371002,0.10736325268415033
2025-08-20,Consumer Discretionary,-0.00797139966560072,0.13476327052867912
2025-08-20,Consumer Staples,0.0029160589791294425,0.076080556277038983
2025-08-20,Energy,0.0042109851680211296,-0.040362414976256547
2025-08-20,Financials,0.0045849410343465806,0.11748948688751024
2025-08-20,Health Care,0.0046939376437701453,0.061048167730309244
2025-08-20,Industrials,-0.0036294651841071897,0.12036646141751575
2025-08-20,Information Technology,-0.003089010790745503,0.13277135959197908
2025-08-20,Materials,0.00045371308715572416,0.057864365274165712
2025-08-20,Real Estate,-0.0020804067453351434,-0.0040671238173512463
2025-08-20,Utilities,-0.0013418335069455703,0.12776450619018068
2025-08-21,,0.0058379834031535311,0.17741084784763902
2025-08-21,Communication Services,0.0096307902287721386,0.11699404291292247
2025-08-21,Consumer Discretionary,0.001549821514861031,0.13631309204354014
2025-08-21,Consumer Staples,0.0023032757908488964,0.07838383206788789
2025-08-21,Energy,0.0078422218493346685,-0.032520193126921879
2025-08-21,Financials,6.3852249751077849e-05,0.11755333913726131
2025-08-21,Health Care,-0.0052723971323645567,0.055775770597944689
2025-08-21,Industrials,-0.0019276260137661592,0.1184388354037496
2025-08-21,Information Technology,0.00017941016545051819,0.13295076975742959
2025-08-21,Materials,0.010027630815190111,0.067891996089355824
2025-08-21,Real Estate,0.0029120879854368006,-0.0011550358319144455
2025-08-21,Utilities,-0.0071807866502684135,0.12058371953991225
2025-08-22,,0.02211780144900255,0.19952864929664157
2025-08-22,Communication Services,0.0082421491280845714,0.12523619204100703
